_H:	$word	$phones
_D:	"isotropous"	"ah_i.'s_o.t_r_uh.p_uh_s%j"
_D:	"isotropy"	"ah_i.'s_o.t_r_uh.p_i%a"
_D:	"isotype"	"'ah_i.s_uh.~t_ah_i_p%a"
_D:	"isotypic"	"~ah_i.s_uh.'t_i_p.i_k%c"
_D:	"isozymic"	"ah_i.s_uh.'z_ah_i_m.i_k%c"
_D:	"israel"	"'i_z.r_e_i.u_l%a"
_D:	"israeli"	"'i_z.r_e_i.l_i%a"
_D:	"israelite"	"'i_z.r_uh.l_ah_i_t%a"
_D:	"issuable"	"'i_sh.uu.uh.b_ll%c"
_D:	"issuably"	"'i.sh_uu.uh.b_l_i%d"
_D:	"issuance"	"'i_sh.uu.uh_n_s%a"
_D:	"issuant"	"'i_sh.uu.uh_n_t%c"
_D:	"issue"	"'i.sh_uu%ab"
_D:	"issy"	"'i_s.i%ca"
_D:	"istanbul"	"i.s_t_aa_n.'b_u_l%a"
_D:	"isthmectomy"	"i_s.'th_m_e_k.t_uh.m_i%a"
_D:	"isthmian"	"'i_s.th_m_i.uh_n%ca"
_D:	"isthmic"	"'i_s.th_m_i_k%c"
_D:	"isthmus"	"'i_s.th_m_uh_s%a"
_D:	"istle"	"'i_s_t.l_i%a"
_D:	"istvan"	"'i_s_t.v_aa_n%a"
_D:	"it"	"'i_t%ea"
_D:	"ita"	"'i_t.uh%d"
_D:	"itacolumite"	"~i_t.uh.'k_o_l.y_uh.~m_ah_i_t%a"
_D:	"italian"	"i.'t_aa_l.i.uh_n%c"
_D:	"italianated"	"i.t_aa_l.i.uh.'n_e_i_t.i_d%b"
_D:	"italianating"	"i.~t_aa_l.i.uh.'n_e_i_t.i_ng%b"
_D:	"italianized"	"i.'t_aa_l.i.uh.n_ah_i_z_d%b"
_D:	"italianizing"	"i.'t_aa_l.i.uh.n_ah_i_z.i_ng%b"
_D:	"italic"	"ah_i.'t_aa_l.i_k%ca"
_D:	"italicize"	"ah_.'t_aa_l.i.~s_ah_i_z%b"
_D:	"italy"	"'i_t.uh.l_i%a"
_D:	"itch"	"'i_ch%ba"
_D:	"itching"	"'i_ch.i_ng%ca"
_D:	"itchingly"	"'i_ch.i_ng.l_i%d"
_D:	"itchy"	"'i_ch.i%c"
_D:	"item"	"'ah_i.t_uh_m%a"
_D:	"item/av"	"'ah_i_t.uh_m%j"
_D:	"itemize"	"'ah_i.t_uh.~m_ah_i_z%b"
_D:	"itemized"	"'ah_i.t_uh.~m_ah_i_z_d%b"
_D:	"item/n"	"'ah_i_t.uh_m%j"
_D:	"item/v"	"'ah_i_t.uh_m%j"
_D:	"iter"	"'i_t.e_r%a"
_D:	"iterance"	"'i_t.uh_r.uh_n_s%a"
_D:	"iterant"	"'i_t.uh_r.uh_n_t%c"
_D:	"iterate"	"'i_t.uh.~r_e_i_t%b"
_D:	"iterative"	"'i_t.uh.r_uh.t_i_v%c"
_D:	"iteratively"	"'i.t_uh.r_uh.t_i_v.l_i%d"
_D:	"ithaca"	"'i_th.uh.k_uh%a"
_D:	"ither"	"'i_dh.uh_r%j"
_D:	"ithyphallic"	"~i_th.i.'f_aa_l.i_k%ca"
_D:	"itineracy"	"ah_i.'t_i_n.uh_r.uh.s_i%j"
_D:	"itinerancy"	"ah_i.'t_i_n.uh_r.uh_n.s_i%a"
_D:	"itinerant"	"ah_i.'t_i_n.uh_r.uh_n_t%ca"
_D:	"itinerantly"	"ah_i.'t_i_n.uh_r.uh_n_t.l_i%d"
_D:	"itinerarium"	"ah_i.~t_i_n.uh.'r_e_uh_r.i.uh_m%a"
_D:	"itinerary"	"ah_i.'t_i_n.uh.r_uh_r.i%ac"
_D:	"itinerate"	"ah_i.'t_i_n.uh.~r_e_i_t%b"
_D:	"it'll"	"'i_t.uh_l%j"
_D:	"itres"	"'ah_i.t_r_i_z%ac"
_D:	"it's"	"'i_t_s%a"
_D:	"its"	"'i_t_s%e"
_D:	"itself"	"i_t.'s_e_ll_f%e"
_D:	"itsy"	"'i_t.s_i%j"
_D:	"itty"	"'i_t.i%j"
_D:	"ivah"	"ee.'v_ar%ca"
_D:	"ivan"	"'ah_i.v_uh_n%a"
_D:	"ivanhoe"	"'ah_i.v_uh_n.h_uh_uu%a"
_D:	"ivar"	"ee.'v_ar%ca"
_D:	"iven"	"'ah_i.v_uh_n%ca"
_D:	"iver"	"'ah_i.v_er%ca"
_D:	"iverson"	"'ah_i_v.uh_r.s_uh_n%a"
_D:	"ives"	"'ah_i_v_z%ca"
_D:	"ivied"	"'ah_i.v_i_d%c"
_D:	"ivo"	"'ee.v_uh_uu%ca"
_D:	"ivon"	"i.'v_o_n%ca"
_D:	"ivonne"	"i.'v_o_n%ca"
_D:	"ivor"	"'ah_i_v.uh_r%ca"
_D:	"ivory"	"'ah_i.v_uh.r_i%ac"
_D:	"ivy"	"'ah_i.v_i%a"
_D:	"ivyberry"	"'ah_i.v_ee.~b_e_r.i%a"
_D:	"ivyglen"	"'ah_i.v_i.g_l_e_n%a"
_D:	"iwis"	"i.'w_i_s%d"
_D:	"ixia"	"'i_k.s_i.uh%a"
_D:	"ixodid"	"i_k.'s_o_d.i_d%ac"
_D:	"ixtle"	"'i_k_s.t_l_i%a"
_D:	"iz"	"'i_z%ca"
_D:	"izard"	"'i_z.uh_r_d%a"
_D:	"izba"	"i_z.'b_ar%a"
_D:	"izvestia"	"i_z.'v_e_s.t_i.uh%a"
_D:	"izzard"	"'i_z.uh_r_d%a"
_D:	"izzy"	"'i_z.i%ca"
_D:	"j"	"'j_e_i%a"
_D:	"ja"	"'y_ar%d"
_D:	"jab"	"'j_aa_b%ba"
_D:	"jabber"	"'j_aa_b.uh_r%ba"
_D:	"jabberer"	"'j_aa.b_uh_r.uh_r%a"
_D:	"jabez"	"'j_e_i.b_e_z%ca"
_D:	"jabiru"	"'j_aa_b.uh.~r_uu%a"
_D:	"jablonsky"	"j_uh.'b_l_o_n.s_k_i%a"
_D:	"jaborandi"	"~j_aa_b.uh.'r_aa_n.d_i%a"
_D:	"jabot"	"zh_aa.'b_uh_uu%a"
_D:	"jacal"	"h_uh.'k_ar_l%a"
_D:	"jacamar"	"'j_aa_k.uh.~m_ar_r%a"
_D:	"jacaranda"	"~j_aa_k.uh.'r_aa_n.d_uh%a"
_D:	"jacet"	"'y_aa.k_e_t%j"
_D:	"jacinda"	"j_uh.'s_i_n.d_uh%ca"
_D:	"jacinth"	"'j_aa.s_i_n_th%a"
_D:	"jack"	"'j_aa_k%abc"
_D:	"jackal"	"'j_aa_k.uh_l%a"
_D:	"jackanapes"	"'j_aa_k.uh.~n_e_i_p_s%a"
_D:	"jackass"	"'j_aa_k.~aa_s%a"
_D:	"jackboot"	"'j_aa_k.~b_uu_t%a"
_D:	"jackdaw"	"'j_aa_k.~d_aw%a"
_D:	"jackeroo"	"~j_aa_k.uh.'r_uu%ab"
_D:	"jacket"	"'j_aa_k.i_t%ab"
_D:	"jackfruit"	"'j_aa_k.~f_r_uu_t%a"
_D:	"jackhammer"	"'j_aa_k.~h_aa_m.uh_r%a"
_D:	"jackie"	"'j_aa_k.i%a"
_D:	"jackknife"	"'j_aa_k.~n_ah_i_f%a"
_D:	"jackleg"	"'j_aa_k.~l_e_g%c"
_D:	"jacklight"	"'j_aa_k.~l_ah_i_t%a"
_D:	"jackman"	"'j_aa_k.m_uh_n%a"
_D:	"jackpot"	"'j_aa_k.~p_o_t%a"
_D:	"jackscrew"	"'j_aa_k.~s_k_r_uu%a"
_D:	"jackson"	"'j_aa_k.s_uh_n%a"
_D:	"jacksonville"	"'j_aa_k.s_uh_n.v_i_l%a"
_D:	"jackstay"	"'j_aa_k.~s_t_e_i%a"
_D:	"jackstraw"	"'j_aa_k.~s_t_r_aw%a"
_D:	"jacky"	"'j_aa_k.i%a"
_D:	"jacm"	"'j_er_r.n_uh_l.uh_v.dh_i.e_i.s_ee.'e_m%a"
_D:	"jacob"	"'j_e_i.k_uh_b%a"
_D:	"jacoba"	"'j_aa_k.uh.b_uh%ca"
_D:	"jacobean"	"j_aa.k_uh.'b_ee.uh_n%c"
_D:	"jacobi"	"'j_aa_k.uh.b_i%a"
_D:	"jacobian"	"j_aa.k_uh.'b_ee.uh_n%c"
_D:	"jacobinic"	"~j_aa_k.uh.'b_i.n_i_k%c"
_D:	"jacobite"	"'j_aa_k.uh.b_ah_i_t%a"
_D:	"jacobsen"	"'j_aa_k.uh_b.s_uh_n%a"
_D:	"jacobson"	"'j_aa_k.uh_b.s_uh_n%a"
_D:	"jacobus"	"j_uh.'k_uh_uu.b_uh_s%a"
_D:	"jaconet"	"'j_aa_k.uh.~n_e_t%a"
_D:	"jacquard"	"'j_aa_k.~ar_r_d%a"
_D:	"jacqueline"	"'j_aa_k.uh.l_i_n%a"
_D:	"jacques"	"'zh_aa_k%a"
_D:	"jactitation"	"~j_aa_k.t_i.'t_e_i.sh_uh_n%a"
_D:	"jada"	"'j_e_i.d_uh%ca"
_D:	"jade"	"'j_e_i_d%ab"
_D:	"jaded"	"'j_e_i.d_i_d%cb"
_D:	"jadedly"	"'j_e_i.d_i_d.l_i%d"
_D:	"jadedness"	"'j_e_i.d_i_d.n_e_s%a"
_D:	"jadeite"	"'j_e_i.d_ah_i_t%a"
_D:	"jaditic"	"j_e_i.'d_i.t_i_k%c"
_D:	"jaeger"	"'y_e_i.g_uh_r%a"
_D:	"jag"	"'j_aa_g%ab"
_D:	"jagged"	"'j_aa_g.i_d%b"
_D:	"jaggedly"	"'j_aa_g.i_d.l_i%d"
_D:	"jaggedness"	"'j_aa_g.i_d.n_e_s%a"
_D:	"jaggery"	"'j_aa_g.uh.r_i%a"
_D:	"jaggy"	"'j_aa_g.i%c"
_D:	"jaguar"	"'j_aa_g.y_u.uh_r%a"
_D:	"jaguarundi"	"~zh_ar.g_w_uh.'r_a_n.d_i%a"
_D:	"jail"	"'j_e_i_l%ab"
_D:	"jailbait"	"'j_e_i_l.~b_e_i_t%a"
_D:	"jailbird"	"'j_e_i_l.~b_er_r_d%a"
_D:	"jailbreak"	"'j_e_i_l.~b_r_e_i_k%a"
_D:	"jailer"	"'j_e_i.l_uh_r%a"
_D:	"jailhouse"	"'j_e_i_l.~h_ah_uu_s%a"
_D:	"jaime"	"'h_ah_i.m_i%a"
_D:	"jakarta"	"j_uh.'k_ar_r.t_uh%a"
_D:	"jake"	"'j_e_i_k%ca"
_D:	"jakes"	"'j_e_i_k_s%a"
_D:	"jakie"	"'j_aa_k.i%ca"
_D:	"jakin"	"'j_e_i.k_i_n%ca"
_D:	"jalap"	"'j_aa_l.uh_p%a"
_D:	"jalopy"	"j_uh.'l_o_p.i%a"
_D:	"jalousie"	"'j_aa_l.uh.~s_i%a"
_D:	"jam"	"'j_aa_m%ba"
_D:	"jamaica"	"j_uh.'m_e_i.k_uh%a"
_D:	"jamb"	"'j_aa_m%ab"
_D:	"jambalaya"	"~j_a_m.b_uh.'l_ah_i.uh%a"
_D:	"jambeau"	"'zh_ar_m.b_uh_uu%a"
_D:	"jambo"	"'j_aa_m_b_uh_uu%j"
_D:	"jamboree"	"~j_aa_m.b_uh.'r_i%a"
_D:	"james"	"'j_e_i_m_z%a"
_D:	"jamesey"	"'j_e_i_m.z_i%c"
_D:	"jamestown"	"'j_e_i_m_z.t_ah_uu_n%a"
_D:	"jamesy"	"'j_e_i_m.z_i%c"
_D:	"jamie"	"'j_e_i_m.i%ca"
_D:	"jan"	"'j_aa_n%a"
_D:	"jana"	"'y_ar_n.uh%ca"
_D:	"jane"	"'j_e_i_n%a"
_D:	"janeiro"	"j_uh.'n_i_uh_r.uh_uu%a"
_D:	"janet"	"'j_aa_n.i_t%a"
_D:	"janette"	"j_uh.'n_e_t%ca"
_D:	"janey"	"'j_e_i_n.i%ca"
_D:	"jangle"	"'j_aa_ng.g_uh_l%ba"
_D:	"janice"	"'j_aa_n.i_s%a"
_D:	"janissarian"	"j_aa_n.i.s_e_uh_r.i.uh_n%c"
_D:	"janissary"	"'j_aa_n.i_s.uh.r_i%a"
_D:	"janitor"	"'j_aa_n.i.t_uh_r%a"
_D:	"janitorial"	"~j_aa_n.i.'t_aw_r.i.uh_l%c"
_D:	"janitress"	"'j_aa_n.i.t_r_e_s%a"
_D:	"janizarian"	"j_aa_n.i.z_e_uh_r.i.uh_n%c"
_D:	"janizary"	"'j_aa_n.i_z.uh.r_i%a"
_D:	"janlor"	"'j_aa_n.l_o_r%j"
_D:	"janna"	"'y_ar_n.uh%ca"
_D:	"janos"	"'j_e_i_n.uh_s%a"
_D:	"jansenist"	"'j_aa_n.s_uh_n.i_s_t%a"
_D:	"jansenistic"	"~j_aa_n.s_uh.'n_i_s.t_i_k%c"
_D:	"janss"	"'j_aa_n_s%j"
_D:	"january"	"'j_aa_n.y_uh.r_i%a"
_D:	"janus"	"'j_e_i_n.uh_s%a"
_D:	"janusfaced"	"'j_e_i_n.uh_s.f_e_i_s_t%c"
_D:	"japan"	"j_uh.'p_aa_n%a"
_D:	"japanese"	"j_aa.p_uh.'n_ee_z%c"
_D:	"japanized"	"'j_aa_p.uh.n_ah_i_z_d%b"
_D:	"japanizing"	"'j_aa_p.uh.n_ah_i_z.i_ng%b"
_D:	"jape"	"'j_e_i_p%ba"
_D:	"japonica"	"j_uh.'p_o_n.i.k_uh%a"
_D:	"jar"	"'j_ar_r%ba"
_D:	"jardiniere"	"~zh_ar_r.d_i_n.'y_e_r%a"
_D:	"jaret"	"'j_aa_r.i_t%ca"
_D:	"jargon"	"'j_ar_r.g_uh_n%ab"
_D:	"jargonistic"	"~j_ar_r.g_uh.'n_i_s.t_i_k%c"
_D:	"jargonize"	"'j_ar_r.g_uh.~n_ah_i_z%b"
_D:	"jargoon"	"j_ar_r.'g_uu_n%j"
_D:	"jarl"	"'y_ar_r_l%a"
_D:	"jarlath"	"'j_ar_r.l_uh_th%ca"
_D:	"jarman"	"'j_ar_m.uh_n%ca"
_D:	"jarringly"	"'j_ar_r.i_ng.l_i%d"
_D:	"jarv"	"'j_ar_r_v%ca"
_D:	"jarvey"	"'j_ar_r.v_i%ca"
_D:	"jarvia"	"'j_ar_r_v.i.uh%ca"
_D:	"jarvin"	"'j_ar_r.v_i_n%a"
_D:	"jarvis"	"'j_ar_r_v.i_s%ca"
_D:	"jary"	"'j_e_uh_r.i%ca"
_D:	"jasmine"	"'j_aa_z.m_i_n%a"
_D:	"jason"	"'j_e_i.s_uh_n%a"
_D:	"jasper"	"'j_aa_s.p_uh_r%a"
_D:	"jasperware"	"'j_aa_s.p_uh_r.w_e_r%j"
_D:	"jaspery"	"'j_aa_s.p_uh.r_i%c"
_D:	"jaundice"	"'j_aw_n.d_i_s%ab"
_D:	"jaundiced"	"'j_aw_n.d_i_s_t%b"
_D:	"jaunt"	"'j_aw_n_t%ba"
_D:	"jauntier"	"'j_aw_n.t_ee.uh_r%c"
_D:	"jauntiest"	"'j_aw_n.t_ee.i_s_t%c"
_D:	"jauntily"	"'j_aw_n.t_i.l_i%d"
_D:	"jaunty"	"'j_aw_n.t_i%c"
_D:	"java"	"'j_ar.v_uh%a"
_D:	"javelin"	"'j_aa_v.l_i_n%ab"
_D:	"javier"	"'j_aa_v.i.e_i%ca"
_D:	"jaw"	"'j_aw%ab"
_D:	"jawbone"	"'j_aw.~b_uh_uu_n%abc"
_D:	"jawbreaker"	"'j_aw.~b_r_e_i.k_uh_r%a"
_D:	"jawlike"	"'j_aw.~l_ah_i_k%c"
_D:	"jay"	"'j_e_i%a"
_D:	"jaybird"	"'j_e_i.b_er_r_d%a"
_D:	"jayne"	"'j_e_i_n%ca"
_D:	"jayvee"	"'j_e_i.'v_i%a"
_D:	"jaywalk"	"'j_e_i.~w_aw_k%b"
_D:	"jaywalker"	"'j_e_i.w_aw.k_uh_r%a"
_D:	"jazmin"	"'j_aa_z.m_i_n%j"
_D:	"jazz"	"'j_aa_z%acb"
_D:	"jazzier"	"'j_aa.z_ee.uh_r%c"
_D:	"jazziest"	"'j_aa.z_ee.i_s_t%c"
_D:	"jazzily"	"'j_aa.z_i.l_i%d"
_D:	"jazzman"	"'j_aa_z.~m_aa_n%a"
_D:	"jazzy"	"'j_aa_z.i%c"
_D:	"je"	"'zh_uh%e"
_D:	"jealous"	"'j_e_l.uh_s%c"
_D:	"jealously"	"'j_e_l.uh_s.l_i%d"
_D:	"jealousy"	"'j_e_l.uh.s_i%a"
_D:	"jean"	"'j_ee_n%a"
_D:	"jeanette"	"j_ee.'n_e_t%ca"
_D:	"jeanie"	"'j_ee_n.i%ca"
_D:	"jeanine"	"j_ee.'n_ee_n%j"
_D:	"jeanne"	"'zh_aa_n%ca"
_D:	"jeannette"	"j_ee.'n_e_t%j"
_D:	"jeannie"	"'j_ee_n.i%a"
_D:	"jeannine"	"j_uh.'n_ee_n%ca"
_D:	"jeconiah"	"j_e.k_uh.'n_ah_i.uh%ca"
_D:	"jeddy"	"'j_e_d.i%ca"
_D:	"jedediah"	"j_e_d.uh.'d_ah_i.uh%ca"
_D:	"jedidiah"	"j_e_d.uh.'d_ah_i.uh%ca"
_D:	"jeebies"	"'j_ee.b_i_z%j"
_D:	"jeep"	"'j_ee_p%a"
_D:	"jeepers"	"'j_ee.p_uh_r_z%i"
_D:	"jeer"	"'j_ee_r%ba"
_D:	"jeerer"	"'j_i_uh_r.uh_r%a"
_D:	"jeeringly"	"'j_i_uh_r.i_ng.l_i%d"
_D:	"jeez"	"'j_ee_z%i"
_D:	"jeff"	"'j_e_f%a"
_D:	"jeffers"	"'j_e_f.uh_r_z%ca"
_D:	"jefferson"	"'j_e_f.uh_r.s_uh_n%a"
_D:	"jeffery"	"'j_e_f.r_i%ca"
_D:	"jeffrey"	"'j_e_f.r_i%a"
_D:	"jeffry"	"'j_e_f.r_i%ca"
_D:	"jegar"	"'j_e_i_g.uh_r%ca"
_D:	"jeggar"	"'j_e_i_g.uh_r%ca"
_D:	"jegger"	"'j_e_g.uh_r%ca"
_D:	"jehad"	"j_ee.'h_ar_d%a"
_D:	"jehovah"	"j_i.'h_uh_uu.v_uh%a"
_D:	"jejune"	"j_i.'j_uu_n%c"
_D:	"jejunely"	"j_i.'j_uu_n.l_i%d"
_D:	"jejuneness"	"j_i.'j_uu_n.n_e_s%a"
_D:	"jejunum"	"j_i.'j_uu.n_uh_m%a"
_D:	"jell"	"'j_e_l%ba"
_D:	"jellied"	"'j_e_l.i_d%ab"
_D:	"jellify"	"'j_e_l.i.~f_ah_i%b"
_D:	"jelly"	"'j_e_l.i%abc"
_D:	"jellyfish"	"'j_e_l.i.~f_i_sh%a"
_D:	"jem"	"'j_e_m%ca"
_D:	"jemimah"	"j_uh.'m_ah_i_m.uh%ca"
_D:	"jemmie"	"'j_e_m.i%ca"
_D:	"jemmy"	"'j_e_m.i%ca"
_D:	"jen"	"'j_e_n%a"
_D:	"jeni"	"'j_e_n.i%ca"
_D:	"jenkins"	"'j_e_ng.k_i_n_z%a"
_D:	"jennet"	"'j_e_n.i_t%a"
_D:	"jenni"	"'j_e_n.i%ca"
_D:	"jennie"	"'j_e_n.i%a"
_D:	"jennifer"	"'j_e_n.i.f_uh_r%a"
_D:	"jennings"	"'j_e_n.i_ng_z%a"
_D:	"jenny"	"'j_e_n.i%a"
_D:	"jensen"	"'j_e_n.s_uh_n%a"
_D:	"jeopardise"	"'j_e_p.uh_r.~d_ah_i_z%b"
_D:	"jeopardize"	"'j_e_p.uh_r.~d_ah_i_z%b"
_D:	"jeopardy"	"'j_e_p.uh_r.d_i%a"
_D:	"jer"	"'j_er_r%ca"
_D:	"jeraldine"	"'j_e_r.uh_ll.d_ee_n%ca"
_D:	"jeranlos"	"j_e.'r_aa_n.l_o_s%j"
_D:	"jerboa"	"j_uh_r.'b_uh_uu.uh%a"
_D:	"jereld"	"'j_e_r.uh_ll_d%ca"
_D:	"jeremiad"	"~j_e_r.uh.'m_ah_i.aa_d%a"
_D:	"jeremiah"	"j_e_r.uh.'m_ah_i.uh%a"
_D:	"jeremias"	"j_e_r.uh.'m_ah_i.uh_s%ca"
_D:	"jeremy"	"'j_e_r.uh.m_i%a"
_D:	"jeres"	"h_e.'r_e_th%a"
_D:	"jericho"	"'j_e_r.i.k_uh_uu%a"
_D:	"jerk"	"'j_er_r_k%ab"
_D:	"jerkier"	"'j_er_r.k_ee.uh_r%c"
_D:	"jerkiest"	"'j_er_r.k_ee.i_s_t%c"
_D:	"jerkily"	"'j_er_r.k_i.l_i%d"
_D:	"jerkin"	"'j_er_r.k_i_n%a"
_D:	"jerkwater"	"'j_er_r_k.~w_aw.t_uh_r%ac"
_D:	"jerky"	"'j_er_r.k_i%ca"
_D:	"jermyn"	"'j_er_r.m_i_n%ca"
_D:	"jeroboam"	"j_e_r.uh.'b_uh_uu.uh_m%a"
_D:	"jerold"	"'j_e_r.uh_ll_d%ca"
_D:	"jerome"	"j_e.'r_uh_uu_m%a"
_D:	"jerri"	"'j_e_r.i%ca"
_D:	"jerrie"	"'j_e_r.i%ca"
_D:	"jerrold"	"'j_e_r.uh_ll_d%ca"
_D:	"jerry"	"'j_e_r.i%ac"
_D:	"jerrybuilder"	"'j_e_r.i.b_i_l.d_uh_r%a"
_D:	"jerrybuilding"	"'j_e_r.i.b_i_ll_d.i_ng%b"
_D:	"jersey"	"'j_er_r.z_i%a"
_D:	"jerusalem"	"j_uh.'r_uu.s_uh.l_uh_m%a"
_D:	"jervis"	"'j_er_r.v_i_s%ca"
_D:	"jess"	"'j_e_s%ab"
_D:	"jessamine"	"'j_e_s.uh.m_i_n%a"
_D:	"jesse"	"'j_e_s_i%ab"
_D:	"jessica"	"'j_e_s.i.k_uh%a"
_D:	"jessie"	"'j_e_s.i%a"
_D:	"jest"	"'j_e_s_t%ab"
_D:	"jester"	"'j_e_s.t_uh_r%a"
_D:	"jesting"	"'j_e_s.t_i_ng%ca"
_D:	"jestingly"	"'j_e_s.t_i_ng.l_i%d"
_D:	"jesuit"	"'j_e_z.y_u.i_t%a"
_D:	"jesuitic"	"'j_e_z.y_uu.i.t_i_k%c"
_D:	"jesuitically"	"j_e_z.y_uu.'i_t.i.k_uh.l_i%d"
_D:	"jesus"	"'j_ee_z.uh_s%a"
_D:	"jet"	"'j_e_t%acb"
_D:	"jete"	"'zh_e_t.e_i%j"
_D:	"jeth"	"'j_e_th%ca"
_D:	"jethro"	"'j_e_th.r_uh_uu%ca"
_D:	"jetliner"	"'j_e_t.~l_ah_i.n_uh_r%a"
_D:	"jetport"	"'j_e_t.~p_aw_r_t%a"
_D:	"jetpropelled"	"'j_e_t.p_r_uh.'p_e_ll_d%c"
_D:	"jetsam"	"'j_e_t.s_uh_m%a"
_D:	"jettison"	"'j_e_t.i.s_uh_n%ab"
_D:	"jetton"	"'j_e_t.uh_n%a"
_D:	"jetty"	"'j_e_t.i%cab"
_D:	"jevon"	"'j_e_v.uh_n%ca"
_D:	"jew"	"'j_uu%ab"
_D:	"jewel"	"'j_uu.l%ab"
_D:	"jeweler"	"'j_uu.l_uh_r%a"
_D:	"jewell"	"'j_uu.uh_l%a"
_D:	"jewellery"	"'j_uu_l.uh.r_i%a"
_D:	"jewelry"	"'j_uu.l.r_i%a"
_D:	"jewelweed"	"'j_uu.l.~w_ee_d%a"
_D:	"jewett"	"'j_uu.i_t%a"
_D:	"jewfish"	"'j_uu.~f_i_sh%a"
_D:	"jewish"	"j_uu.i_sh%c"
_D:	"jewishly"	"'j_uu.i_sh.l_i%d"
_D:	"jiao"	"'j_y_ah_uu%a"
_D:	"jib"	"'j_i_b%ab"
_D:	"jibber"	"'j_i_b.uh_r%a"
_D:	"jibe"	"'j_ah_i_b%ba"
_D:	"jiffy"	"'j_i_f.i%a"
_D:	"jig"	"'j_i_g%ab"
_D:	"jigger"	"'j_i_g.uh_r%ac"
_D:	"jiggered"	"'j_i_g.uh_r_d%c"
_D:	"jiggers"	"'j_i_g.uh_r_z%i"
_D:	"jigging"	"'j_i_g.i_ng%ab"
_D:	"jiggle"	"'j_i_g.u_l%ba"
_D:	"jiggly"	"'j_i.g_uh_l.i%c"
_D:	"jigsaw"	"'j_i_g.~s_aw%bca"
_D:	"jihad"	"j_i.'h_ar_d%a"
_D:	"jill"	"'j_i_l%a"
_D:	"jillion"	"'j_i_l.y_uh_n%ac"
_D:	"jilt"	"'j_i_ll_t%ba"
_D:	"jilter"	"'j_i_l.t_uh_r%a"
_D:	"jim"	"'j_i_m%a"
_D:	"jimenez"	"'h_i_m.uh.n_e_th%a"
_D:	"jiminy"	"'j_i_m.i.n_i%i"
_D:	"jimjams"	"'j_i_m.~j_aa_m_z%a"
_D:	"jimmie"	"'j_i_m.i%a"
_D:	"jimmy"	"'j_i.m_i%ab"
_D:	"jimsonweed"	"'j_i_m.s_uh_n.w_ee_d%a"
_D:	"jingle"	"'j_i_ng.g_ll%ba"
_D:	"jingly"	"'j_i_ng.g_l_i%c"
_D:	"jingo"	"'j_i_ng.g_uh_uu%ac"
_D:	"jingoism"	"'j_i_ng.g_uh_uu.~i_z.uh_m%a"
_D:	"jingoistic"	"j_i_ng.g_uh_uu.'i_s.t_i_k%c"
_D:	"jingoistically"	"j_i_ng.g_uh_uu.'i_s.t_i.k_uh.l_i%d"
_D:	"jinja"	"'j_i_n.j_ar%ac"
_D:	"jink"	"'j_i_ng_k%a"
_D:	"jinn"	"'j_i_n%a"
_D:	"jinni"	"'j_i.n_i%j"
_D:	"jinny"	"'j_i_n.i%ca"
_D:	"jinrikisha"	"j_i_n.'r_i_k.sh_aw%j"
_D:	"jinx"	"'j_i_ng_k_s%ab"
_D:	"jipijapa"	"~h_ee.p_i.'h_ar.p_ar%a"
_D:	"jitney"	"'j_i_t.n_i%ab"
_D:	"jitter"	"'j_i_t.uh_r%ab"
_D:	"jitterbug"	"'j_i_t.uh_r.~b_a_g%ab"
_D:	"jittery"	"'j_i_t.uh.r_i%c"
_D:	"jiujitsu"	"j_uu.'j_i_t.s_uu%a"
_D:	"jive"	"'j_ah_i_v%ab"
_D:	"jo"	"'j_uh_uu%a"
_D:	"joab"	"'j_uh_uu_b%ca"
_D:	"joachim"	"'j_uh_uu.2_uh.k_i_m%ca"
_D:	"joakima"	"'j_uh_uu.2_uh.k_i_m.uh%ca"
_D:	"joan"	"'j_uh_u_n%a"
_D:	"joana"	"j_uh_uu.'aa_n.uh%ca"
_D:	"joanie"	"'j_uh_uu_n.i%ca"
_D:	"joanna"	"j_uh_u.'aa_n.uh%a"
_D:	"joanne"	"j_uh_u.'aa_n%a"
_D:	"joannes"	"y_uh_uu.'aa_n.uh_s%j"
_D:	"joaquin"	"'j_uh_uu.uh_k_w_i_n%a"
_D:	"job"	"'j_o_b%abc"
_D:	"jobber"	"'j_o_b.uh_r%a"
_D:	"jobbery"	"'j_o_b.uh.r_i%a"
_D:	"jobholder"	"'j_o_b.~h_uh_uu_l.d_uh_r%a"
_D:	"jobhopper"	"'j_o_b.h_o.p_uh_r%a"
_D:	"jobina"	"j_o.'b_ee_n.uh%ca"
_D:	"jobless"	"'j_o_b.l_uh_s%ca"
_D:	"jocelyn"	"'j_o_s.uh.l_i_n%ca"
_D:	"jock"	"'j_o_k%a"
_D:	"jockey"	"'j_o_k.i%ab"
_D:	"jocko"	"'j_o_k.uh_uu%a"
_D:	"jockstrap"	"'j_o_k.~s_t_r_aa_p%a"
_D:	"jocosa"	"j_o.'k_uh_uu_z.uh%ca"
_D:	"jocose"	"j_uh_uu.'k_uh_uu_s%c"
_D:	"jocosely"	"j_uh_uu.'k_uh_uu_s.l_i%d"
_D:	"jocoseness"	"j_uh_uu.'k_uh_uu_s.n_e_s%a"
_D:	"jocosity"	"j_uh_uu.'k_o_s.i.t_i%a"
_D:	"jocular"	"'j_o_k.y_uh.l_uh_r%c"
